temperature,humidity,rainfall,soil_moisture
24.85236188,65.66858011,10.06167902,37.85613028
21.57503221,59.80601153,8.986994841,42.94941719
27.66801709,89.26713121,11.71729577,59.65766385
19.80291238,38.18638515,12.49567726,34.89655512
16.51726656,71.70867324,1.435516125,38.07671669
17.57759444,54.25912609,13.65234442,33.98556698
17.56091678,55.6919769,4.838633606,25.88456939
18.03805387,73.05586594,14.27905265,42.83280413
17.77654345,71.54616908,16.45069589,49.37903931
27.8174949,89.47535962,16.07917015,53.96628541
18.63760169,37.70365737,11.05001935,29.85551204
21.91334567,36.24657896,10.40339785,25.82545722
32.9357682,73.46032903,2.857519227,48.80268396
24.47923281,64.70321502,15.50692301,37.058305
28.35115477,46.44963999,5.428187609,33.2418512
18.44639742,34.76516214,9.933908456,9.947602134
18.84578038,35.13949498,5.685481859,23.42609718
15.81737233,83.65145248,2.67656726,38.95388517
18.37870126,41.51203948,12.59115394,34.81783349
20.57180678,49.40229373,1.086640696,34.9770538
18.54020969,43.59938413,14.97290468,32.68969082
16.77405068,51.29977835,6.351735905,39.55748269
17.41271742,34.16543056,0.00269386,17.56248668
24.21557536,61.14358745,10.22258278,48.61779888
19.12667437,34.05675382,0.937038171,27.61474467
22.28539722,78.02139047,5.523391156,45.6182162
25.06834542,44.02272491,14.13952975,38.03787277
28.80789657,62.40071488,1.253792432,34.56201733
15.7862428,82.80474525,16.78676985,45.37302863
30.98820798,69.05264214,0.076398453,40.79511454
27.55800779,61.97746719,4.936477384,37.59854287
16.63518064,49.46002519,14.81808112,27.4013948
32.47157248,49.98011478,6.325402995,42.11202507
33.41744801,70.16921731,2.037847761,44.22314061
16.2215592,89.64836167,7.204678376,52.89410911
20.53755296,69.71035139,5.407865728,39.2462579
31.1240256,63.46700504,16.85423804,35.33854131
29.96519381,73.83903061,6.266958352,48.51275191
18.69042039,57.91233674,15.77864944,28.15774949
19.18698647,33.60854056,17.8374429,25.78468457
22.40944206,63.73780895,8.676348392,33.48543158
24.6904597,87.45751707,18.19886288,64.71204902
27.36509543,40.51817654,7.546361079,34.53470273
22.37827279,71.40029345,19.28156833,46.79871118
24.25069432,42.05602132,1.785790491,34.97891044
29.94941876,62.14966107,13.74038533,38.57615334
15.73366406,35.80058698,9.876280809,27.31304576
20.04873889,57.02225618,7.752976109,37.07539714
29.26699172,75.36979973,12.65423757,50.3159453
32.90413675,50.85429145,14.07714183,44.47558262
25.23354884,69.89470347,0.087265393,46.19732998
25.64226971,77.72699765,3.339061775,48.6676104
17.14344023,85.63066917,14.26092101,42.53611367
23.94824734,44.07852491,13.32770827,27.08904683
25.65234533,53.95895495,19.3209501,37.92582643
19.84941007,39.1449608,15.22075581,29.03831645
20.38486462,89.54901013,19.01545415,49.04203666
22.54568326,85.62005808,14.05081003,64.4422794
15.40142396,62.39742782,5.961044173,44.59332021
21.44158331,80.52199766,2.107298445,50.12552512
19.22896014,61.25747864,15.63647727,39.88490712
21.54994704,67.41514128,12.88298443,41.68810679
17.39524264,35.34746593,0.963720248,18.3254575
32.81054561,75.31622523,7.201009318,49.32888076
26.87184907,37.66280902,19.13599631,32.00892119
28.58204638,79.56405782,10.00802291,44.14944453
30.78342477,76.92168526,8.65458272,51.09766869
24.96884398,72.52468186,9.153992103,44.8074973
16.73840576,32.16962283,4.17765448,12.40282625
25.74213084,48.18770136,7.374143417,28.98939356
26.73682236,45.78675419,7.39626512,30.32564916
29.90878948,51.60818445,1.047100404,44.42458744
23.63319092,35.25856481,15.35135257,30.57227582
17.55160606,86.21746938,8.330088638,43.36282639
20.67551812,63.22813444,16.44359774,43.53562365
22.26164593,48.33145864,17.00696002,26.50909516
27.91834483,53.81889102,4.239881094,41.54638045
26.41556609,56.83215243,13.14706964,36.61453671
22.12193452,66.03566,9.445636083,41.07535663
34.73030498,60.94076566,17.60313476,51.03908451
27.11549639,85.16351839,4.314813584,45.14355299
19.74453583,59.81780897,13.55626401,31.55792711
17.03564945,89.52948089,12.15504245,49.38844714
18.05718278,81.08549746,5.906029551,52.33300373
19.91915457,42.51063086,2.732018073,20.18073504
18.21362747,85.83571288,13.03279521,36.82772573
18.73134048,36.98198387,14.77194916,24.80898962
20.70190337,79.04698251,6.312546875,49.75527564
18.46747191,52.83739761,12.89665208,40.53957954
32.93530849,82.67845923,7.902618152,50.48453898
16.60467491,82.08340141,14.26413767,46.81879767
25.49022779,78.35552401,3.984305498,53.39119511
23.20793654,77.40182618,17.80430005,39.87544556
34.64757234,48.28074835,5.748191929,33.74168038
17.24077804,34.85515698,7.355719755,25.02307531
22.95711198,54.17881073,1.161839042,36.45500037
34.38940867,40.4114709,2.230244246,28.41957343
32.31014252,71.69706533,10.31723805,47.77722809
31.34144142,50.76598359,5.351853535,23.41415816
20.15805654,88.53661205,16.70960451,50.36640183
18.41775175,68.45832464,0.293867773,42.08080496
28.3728644,79.34883382,7.581880973,44.79118225
33.58751978,37.95148036,6.746910935,30.69629941
26.13525786,81.72086894,0.386552618,51.01268485
26.43225379,85.36543143,2.48736798,49.39711944
20.59958187,59.22371513,8.272853498,38.29862168
30.38985866,66.37517627,9.857291689,39.46234124
18.74087497,75.88858805,8.085794945,44.15065911
21.47358473,40.49031764,10.61875357,31.8620658
23.50872877,60.15396459,11.9026335,40.29499243
25.15220757,53.91978167,0.198476423,31.61259204
19.84819465,38.78243953,9.281903189,28.32314082
17.29673649,52.05206534,19.26998482,38.64209953
27.21240085,34.09033856,10.3806456,17.03531226
20.77261106,31.54871442,13.55084535,30.51167992
26.62476443,38.10997735,6.237277158,26.60859974
18.08725431,87.7869067,15.47982756,54.54304482
24.62280204,62.97177215,15.45842964,47.95064723
25.65178865,87.94932967,10.42592095,46.89701713
16.03647074,55.9498727,19.52027647,33.14272785
21.73208556,48.70896799,2.511004295,29.93356704
17.68829354,60.36851177,0.338953298,31.639767
16.26749941,56.37070132,15.40316424,44.82091621
34.79920465,36.33988106,16.14311075,27.5544636
21.4470769,68.44957888,2.404144582,38.36200753
31.19748892,42.96229095,5.311656659,32.92466864
20.0928131,67.17527729,0.351047267,33.6749444
28.63005444,69.01206554,5.866172216,42.28987999
30.2045572,39.12149119,15.46283748,33.30194656
26.91277481,33.68097763,10.35921055,25.32186135
24.43152377,76.84569516,6.961911863,46.67775279
23.23681828,57.58802543,7.434785898,34.60535482
21.97736533,33.48982773,0.027072514,15.77118642
33.59058288,89.69197903,5.996010551,57.73033255
31.61238816,33.46683366,12.92917483,37.5776336
34.30053821,71.70211373,19.48388888,50.13000426
17.48594447,89.02073552,16.94121654,54.27071499
29.6173495,44.35080625,0.471899293,34.61860161
33.76680914,38.53496212,17.97121209,26.64511374
18.62466132,37.28309637,15.66396827,35.87431352
16.32992535,48.19650885,15.60752247,33.13038051
29.82241299,36.06274866,9.15991518,36.96936576
26.48946226,71.5296805,7.960105859,41.63853512
31.83657554,33.73750789,6.058314577,36.72169913
17.79544753,60.56532769,1.313897179,39.75985501
30.90534624,89.80181123,4.56470727,57.85065137
19.0325464,78.83821617,4.9320727,47.28540882
18.27311886,66.91316629,9.681541394,39.63218399
18.28531596,48.37521725,14.94888813,38.66563933
31.2914944,67.43375018,9.476196568,45.70136207
28.30394441,61.62248783,1.156888989,29.69845652
25.4613085,55.56500303,19.15579602,33.66612096
22.17660968,37.8426226,18.85448638,28.41596272
32.54401082,83.19625291,15.70379086,56.05208279
22.84890215,56.98707893,19.82655803,39.03057927
31.33198879,41.67735071,10.88964666,38.51105527
23.78269817,52.06556105,19.25536701,27.26315406
22.53888859,54.84778515,1.512100812,35.205919
24.25359571,79.65227373,7.313614965,39.47504245
21.02755748,74.01686283,4.50762536,48.01678521
29.9521876,76.15829362,3.916661683,47.37584185
25.0544078,30.66187587,2.816058978,25.50852193
19.6442539,54.96923989,12.44827283,31.54813588
32.99149147,58.8806491,15.62643711,48.86038407
22.67782443,31.15153661,11.56596799,29.90093255
25.87105722,45.58879252,2.939254192,34.06128578
33.12944222,75.61738939,16.2224754,50.3444362
27.48475992,38.22658234,12.71909414,32.8018244
17.33796081,62.11860789,7.763314123,34.27889217
33.79664247,42.91211232,13.48260591,38.56934838
27.55416106,30.72724648,5.198099585,32.91689595
21.69811229,44.47208746,6.90384417,35.47929905
17.78544145,88.55242529,18.34971686,49.63377611
30.88050379,78.09222671,5.810090113,51.2793691
27.40145512,87.57459866,9.399765363,47.42198122
25.66922184,59.27124264,17.80282275,43.75890398
32.87785166,36.58417192,14.15442701,33.23934392
30.77194422,62.87756934,1.244064523,31.57009914
18.03349759,57.26264007,2.946060886,28.82166227
21.23444136,80.66142496,0.156831815,45.31671677
19.9697828,35.88495485,12.6184358,24.95280069
29.87892585,59.29446822,8.953468508,34.35422089
15.67064869,39.00291988,2.685497018,26.6846476
26.3977937,49.48055561,19.15868242,37.74872044
30.24917371,74.24142464,10.59319448,47.34275767
32.53531274,58.56108776,4.837865882,36.22975338
21.84163497,52.55329711,10.01207142,40.07508896
31.42514609,53.66857671,13.59240665,47.25734908
17.21263474,57.5668061,1.524784359,31.83434293
31.92904583,77.10099263,5.494076301,46.16719074
17.54977325,83.52508134,16.13930982,52.71137293
22.94574581,87.32008119,9.193297408,50.59227692
30.94590732,77.21420318,10.93154284,49.38019635
17.99834855,48.92441374,8.656320044,35.2912412
19.5850279,71.28808237,0.877998853,32.14836889
29.44505137,56.25618744,3.314995596,44.21611988
29.40073073,45.28023732,8.910832775,33.60590706
27.82295266,80.45229477,4.183709308,47.35230932
28.87896889,32.30558094,0.999580573,24.57022648
25.85448887,84.10571953,16.87299328,52.99595186
20.03598118,57.68864788,19.62385058,30.12388189
21.91391987,68.23208861,15.86285748,51.3374829
18.63195434,69.56123533,17.07569843,43.99197182
33.16901123,83.70706444,4.839542606,54.98715476
26.6678359,68.20018093,19.21253951,50.70069799
23.01702834,66.83601509,3.938514089,36.00500657
24.24011607,33.99912243,19.02859621,30.44467478
33.94566679,61.10448132,19.89638588,43.37701242
18.06702806,39.01014005,14.23445611,32.00592354
26.72459664,74.24602612,19.62287464,38.42882988
25.11777358,60.73331525,11.39079559,39.68467731
27.22908471,70.81366675,5.190835664,41.59962264
15.36220368,32.50037404,8.739917713,24.76814642
32.44247818,35.08752096,11.87121871,32.00096861
33.64236565,72.97940328,1.461631241,43.33660811
26.30266367,34.32506016,12.44686529,23.98183292
28.93301648,34.27540367,19.62355674,29.18899128
33.44998762,30.72650851,3.802152996,21.67547001
29.14477269,87.3900839,15.85190233,59.8187727
18.05078086,74.25050157,18.15797588,44.32604421
26.5257672,51.19508451,18.87403186,22.79513769
27.13430093,47.79213488,19.20271209,34.00278985
23.48261343,50.98219378,10.42919277,29.42900037
29.72888471,76.47921187,19.54615816,42.9111239
33.6873403,69.68223666,15.14620414,41.78942806
33.51137026,41.11173407,3.233428725,31.80300622
24.01678743,40.44656012,9.538002129,35.97912086
17.26476092,35.90373898,14.36662351,27.57054484
34.69682398,69.61816318,4.946806316,43.17497311
31.77796173,75.86235973,12.81230367,52.3065501
17.49325362,45.9027857,13.33200958,28.5703193
33.41683765,31.25669766,3.253994876,22.83119726
32.39792724,34.93030005,11.30170625,23.67305611
25.37676114,88.07160209,15.43253822,45.976193
26.82550871,47.72668665,9.977913291,31.95696006
22.98005408,76.15338887,0.242062336,45.80939058
16.09523278,67.47981413,0.180769382,38.12151242
21.70394483,52.91637838,7.140586879,32.31765538
31.05706897,42.34123573,18.52388137,29.46378453
15.09264046,37.28318509,4.573535592,27.12532276
21.66998343,66.90077808,12.68727378,35.90317923
22.96337387,76.47802684,4.441517414,49.89646863
25.74791206,68.63425521,6.433399793,38.31709609
33.39711233,61.81812799,16.96084179,40.55818987
21.92691989,32.51707341,14.57722885,18.41813249
21.93906404,88.10932666,1.907985546,48.51096891
29.75002496,77.9228515,8.57404042,54.47780361
24.04435882,47.5693222,0.583395273,33.69278824
19.49209646,88.79821976,9.617802932,57.06240996
24.04879032,66.11289538,13.24868023,45.53153356
17.81714041,64.94535949,2.370052472,32.77348322
18.52773973,74.88439077,5.777698778,42.50211094
24.96735545,78.70618729,7.95673251,44.53365114
23.37850899,69.38871644,18.39062049,52.03890954
33.29691802,37.68574478,19.86510031,26.82102463
22.24787798,50.29605036,0.89822598,36.47052222
26.61176701,85.68501842,15.22015847,58.33484036
27.64528576,43.47693671,7.434481328,40.66705136
15.26188913,52.33002143,7.849163725,30.26497724
28.27074744,55.92461298,15.08529947,43.02220141
18.56071934,56.36429938,18.36852864,48.8323304
34.22140635,66.77637495,19.01857189,44.37011537
17.97325456,86.58455026,11.54245172,43.31754061
23.29248247,44.44156271,7.142423186,21.23696057
16.70699336,37.29008258,15.75098172,30.37089579
34.93748504,41.84822939,5.020027665,22.9936147
25.04390021,83.21549401,11.28148058,49.51561792
26.90770035,68.74864876,7.17156923,46.06751426
16.34152955,47.15440735,13.13262147,32.03206452
29.99920941,78.95681634,4.807978258,51.56699096
19.19811186,81.68219978,3.831858915,48.47835451
32.96108579,80.79086032,18.36478173,60.35104131
19.10279281,85.13559202,2.036073659,43.94426668
18.81375441,45.13446121,10.11915815,26.85021287
15.73099336,75.30251572,4.417055659,39.39066977
24.4413389,57.63236984,0.778599267,40.4552655
26.29682267,80.51991317,0.720376366,52.7950716
16.31417279,73.70944063,3.504435442,44.70598584
30.51055233,76.58684679,17.33540709,56.83113885
24.06577669,69.36971026,5.64957488,37.14429878
25.48780539,40.64572617,19.00918341,40.10716194
23.81525494,62.70161513,11.63244586,48.43806633
23.01526122,89.08018437,8.732283795,56.8692373
26.19280663,86.24328399,11.60177669,62.20883387
18.10480492,32.59042415,10.3339677,15.51033105
18.63856261,39.88888894,15.17552508,25.94887759
32.23571242,37.90372641,5.649921319,26.07604389
33.92230924,73.5587946,7.061007832,51.97568826
22.46618633,79.06711979,17.88188605,44.59908931
20.41489346,42.81068198,18.92913026,35.10311083
27.87999086,60.35116158,17.85116455,48.96249168
23.17468342,80.44218168,8.388959879,52.32730234
15.50772711,73.96809269,15.60731006,46.17658161
18.12305195,62.53423233,9.526714666,33.67000798
29.31944458,65.42086143,9.950797043,39.26216866
28.17847884,60.50163281,4.093602181,45.77117502
15.54191985,47.85290708,11.82260607,34.85029573
19.43944324,63.90131957,3.722717955,38.33193875
19.62149593,71.33311812,6.631293981,40.78971891
28.43785487,82.39937495,17.10060403,43.02212538
15.39421076,68.17748124,4.141516184,34.18104499
17.08217164,75.66729222,1.423165703,52.80002618
30.99832171,39.6042981,1.380151852,22.97539808
18.57089324,57.69344847,18.81569041,39.12852939
28.05492216,30.55989719,10.13840876,30.76132686
19.76365562,44.80073187,8.188241436,23.69249757
16.98882786,73.58770291,16.21757162,46.05756651
19.86344382,89.50859708,16.71651856,58.74621309
29.44533864,35.95068598,6.643820662,28.20020532
32.11392936,54.08965895,13.87236115,53.79549579
31.60439729,78.00425812,15.42245632,43.22494322
22.94367059,42.24213808,13.09301374,35.91641561
28.36170273,63.30509696,3.031901496,39.90343091
19.09968591,73.98427776,17.51766167,50.08517776
20.86295461,66.95912702,10.78189105,44.10136386
32.92671637,41.28148408,5.649448527,27.98286567
15.26003847,51.32307412,8.504563709,33.08544331
16.71017062,77.02750707,0.751421808,34.38758182
19.1577251,63.25359085,2.557336024,40.90181766
15.53064408,30.31377681,15.31093501,24.36906096
18.6287087,75.6594456,0.000232695,46.61168279
26.66083122,32.1186813,8.33131657,31.01444495
23.42849101,74.74402696,10.45020362,48.32870071
32.85343422,42.14883361,1.0926884,31.88943185
31.34887123,87.48440881,19.46156326,52.63383674
21.83634703,52.07644508,4.522506625,29.93252416
20.18846867,49.61589698,6.083974393,38.01495707
22.59384816,38.93328302,6.078850245,34.64224304
26.80589885,48.33625293,4.608333242,31.94101059
20.36127282,82.59904571,0.029476442,47.64381372
27.48297816,89.78006026,14.58689588,51.52923088
23.18823304,52.09857183,19.33691,42.73692205
26.04094362,56.91663786,4.485869666,40.49486007
23.72253058,73.32425629,13.26094384,56.13716327
20.88931519,83.17174683,14.83792654,46.42863789
33.96906614,65.58266005,16.96850758,44.48571189
30.27211588,53.49154189,8.45258394,38.67515211
17.80226352,54.75731045,6.058618113,37.16350559
32.36935952,71.73708879,6.50590268,45.8021946
24.74862396,30.19309582,14.25242666,21.00681498
32.89104454,67.17536025,16.33558933,51.129149
30.99710512,51.32958063,3.632279355,39.29605453
23.50427009,77.65183988,7.418820163,42.77959449
15.44938617,35.57943839,18.03880393,32.80950984
20.37354719,65.29213602,16.13387039,47.83589979
25.83268429,58.85837339,19.69716806,41.78990808
27.6695644,68.53953155,15.08496519,45.98561745
20.15775371,33.89121567,7.863904021,27.33600361
17.78712148,64.79902725,11.81275668,35.78968605
31.69860474,63.68907528,13.22028508,44.14833347
34.68804361,63.63960566,1.569116326,31.77812146
25.51380365,66.20926,10.88993918,47.31903716
18.43358572,70.58807623,14.18641657,35.85393103
20.44614653,78.29933998,3.34642608,53.46989831
15.36781353,46.18924321,15.61263435,29.17689206
33.28597613,79.50296461,11.67545561,51.01403136
17.35502166,59.89534094,19.04443571,35.82439458
26.53032951,34.62349675,0.848445964,24.00034205
20.48110441,33.51305575,5.306522751,31.05482048
26.08356005,50.05429912,12.03107759,22.81938981
28.02840777,77.09381863,5.931198244,54.52649822
31.59483607,72.46085608,14.28848328,50.25669293
19.12842544,77.31689788,15.18010565,41.39788946
15.21991657,61.03614339,2.050319281,30.11754856
17.7377126,56.41193988,10.27708928,43.96466671
33.00037284,38.8471516,10.17781111,26.63171547
32.47780155,49.69156522,7.385615404,30.2994936
26.94826204,56.04116197,18.65849725,45.52333176
27.01033721,35.31602578,16.5501264,30.76390371
28.30073349,43.23671716,13.94418764,28.20778827
18.50742557,65.89351764,14.28653271,42.43941791
33.28823892,74.13978685,9.234322876,43.77446626
23.3754105,89.90085068,18.41989042,61.15113357
22.66277056,85.98679988,13.89190855,57.87746764
25.37835411,68.55391197,14.57962123,47.46641746
15.93931934,55.2748832,17.23381808,37.67430632
18.32566738,68.17064188,5.481431787,49.48524814
29.76067233,77.13909708,16.14141808,50.72446549
16.65597336,37.10017146,3.904812059,18.41846952
27.06304219,54.59429338,6.906839045,39.04479672
19.90698219,80.38813714,6.712209085,57.93884029
22.78591228,53.02997712,19.57050937,32.19106665
20.77387474,64.31233627,17.13074447,40.00716562
22.11345433,65.26616165,14.02339723,44.15402676
29.3809181,41.06857519,14.54113523,31.98726583
20.94243431,51.7341265,11.24145589,29.48656682
26.32809281,50.07067732,18.94181334,42.33141845
24.52100804,31.57180251,9.925175058,36.72744229
28.27342331,31.45150583,7.610354197,26.71050804
33.73659479,79.90182262,3.260706739,46.20368965
29.65144194,46.3842486,15.72411305,27.48757687
19.29880757,61.08472597,14.68887864,40.55966089
15.6236627,47.92353442,7.68710077,35.70567289
20.24528089,86.44075471,0.503868279,51.77057401
26.90155861,45.55780553,16.77994655,34.19334046
16.02851627,55.77940876,0.228359669,29.79757294
24.92732494,82.36381503,14.07399559,46.01408595
26.93685698,80.51601401,19.40514219,56.39384917
21.68487782,41.16608507,8.753226563,33.4080093
30.41824407,78.15859859,4.6994681,41.4160172
17.13196506,57.4912132,14.0974202,44.65387505
16.50275563,58.97813233,16.34256284,40.57876153
29.56377512,38.00879834,10.92860632,37.0572262
24.90982632,34.83609083,19.34070551,22.04849567
28.76804793,73.67635842,1.033374433,38.8461477
23.69654677,59.78766914,10.09591197,38.27713445
19.92804066,56.21104216,14.36907895,39.4716712
31.38204635,73.77049372,17.25280942,58.73222676
30.98831758,75.93077394,3.585112238,51.50929926
28.89392942,39.53449006,16.00006964,30.4220314
20.44290274,66.61350897,11.05414151,36.51860757
26.80461334,38.12124494,7.93107364,34.83822406
22.21947794,75.08250516,2.634300572,39.91042895
16.83164147,69.41730938,17.30591518,51.36167294
33.34627151,87.39687727,3.145464164,52.90948967
17.73637262,34.13748098,6.195757184,31.58171408
34.00474708,33.42328327,5.800910639,31.46790434
23.92011546,46.93122448,17.42828068,33.44232557
